id,label,text,clean_text,cl_data
1065,0,Kannada film industry ge mattondu gari,Kannada film industry ge mattondu gari,"15,15,15,1,1,1,2,1,1,1,1,1,1,2,1,1,3,3,6,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,15,15,15,15"
1066,0,Music ನಿಂದ ಇ ಸಿನೆಮಾ 100 ದಿನ teater    ನಲ್ಲಿ ಇರತ್ತೆ,Music ನಿಂದ ಇ ಸಿನೆಮಾ ದಿನ teater ನಲ್ಲಿ ಇರತ್ತೆ,"3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3"
1067,0,ಸೂಪರ್  ಲಿರಿಕ್ಸ್,ಸೂಪರ್ ಲಿರಿಕ್ಸ್,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1068,0,ಅದ್ಭುತವಾದ ಹಾಡು,ಅದ್ಭುತವಾದ ಹಾಡು,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2"
1069,0,ಹುಬ್ಬಳ್ಳಿ ಕಿಚ್ಚಾ ಪ್ಯಾನ್ಸ್ ವತಿಯಿಂದ ಒಳ್ಳೆಯದಾಗಲಿ,ಹುಬ್ಬಳ್ಳಿ ಕಿಚ್ಚಾ ಪ್ಯಾನ್ಸ್ ವತಿಯಿಂದ ಒಳ್ಳೆಯದಾಗಲಿ,"1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1070,0,ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲೇಂದು ಕಿಚ್ಚಾ ಬಾಸ್ ಪ್ಯಾನ್ಸ್ ವತಿಯಿಂದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು,ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲೇಂದು ಕಿಚ್ಚಾ ಬಾಸ್ ಪ್ಯಾನ್ಸ್ ವತಿಯಿಂದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು,"1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2"
1071,0,ಶಂಕ್ರಣ್ಣ is back,ಶಂಕ್ರಣ್ಣ is back,"1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,4,4,4,2,4"
1072,0,Nam kannada industry yav industry gu kadime illa maaraya...,Nam kannada industry yav industry gu kadime illa maaraya,"1,1,1,5,5,5,5,1,1,1,2,1,1,1,3,3,3,15,15,15,5,5,5,5,5,5,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15"
1073,0,Sir ondu mathu nange thumba esta aithu ಹೂಗಳಿಕೆ ಹೂಟ್ಟೆ ತುಂಬಿಸಲ್ಲ ದುಡಿಮೆ ಹೂಟ್ಟೆ ತುಂಬಿಸತ್ತೆ ನಿಜ ಸರ್,Sir ondu mathu nange thumba esta aithu ಹೂಗಳಿಕೆ ಹೂಟ್ಟೆ ತುಂಬಿಸಲ್ಲ ದುಡಿಮೆ ಹೂಟ್ಟೆ ತುಂಬಿಸತ್ತೆ ನಿಜ ಸರ್,"7,7,7,7,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,3,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1074,0,ಸ್ವಾಭಿಮಾನಿ ಶಂಕರ,ಸ್ವಾಭಿಮಾನಿ ಶಂಕರ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1075,0,ಸ್ವಾಭಿಮಾನಿ ಶಂಕರ,ಸ್ವಾಭಿಮಾನಿ ಶಂಕರ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1076,0,ನಿಮ್ಮ ಸ್ವಾಭಿಮಾನದ ಜೀವನಕ್ಕೆ Hats off,ನಿಮ್ಮ ಸ್ವಾಭಿಮಾನದ ಜೀವನಕ್ಕೆ Hats off,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1"
1077,0,ನಿಮ್ಮ ತಂದೆಯ ನಾನು ಫ್ಯಾನ್ ಹಾಗೆ ನಿಮ್ಮ ಫ್ಯಾನ್ ಸೂಪರ್ ಸರ್,ನಿಮ್ಮ ತಂದೆಯ ನಾನು ಫ್ಯಾನ್ ಹಾಗೆ ನಿಮ್ಮ ಫ್ಯಾನ್ ಸೂಪರ್ ಸರ್,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1078,0,ಅನ್ನ. ನೀಡುವ ಯಾವ ಕೆಲಸವೂ ಕಡಿಮೆಯಲ್ಲ . ಶಂಕರರವರೆ ನಿಮ್ಮn ಸ್ವಾ ಭಿಮಾನಿ ಜೀವನಕ್ಕೆ  nನನ್ನ ದೊಂದು ಸಲಾಂ.,ಅನ್ನ ನೀಡುವ ಯಾವ ಕೆಲಸವೂ ಕಡಿಮೆಯಲ್ಲ ಶಂಕರರವರೆ ನಿಮ್ಮn ಸ್ವಾ ಭಿಮಾನಿ ಜೀವನಕ್ಕೆ nನನ್ನ ದೊಂದು ಸಲಾಂ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1"
1079,0,Geret oumaanniere warold if shankar aswata,Geret oumaanniere warold if shankar aswata,"3,3,3,3,3,3,3,3,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,1,2,1,1,2,1,1,1,3,3,3,6,6,2,1,1,1,3"
1080,0,Sir nimagay salam,Sir nimagay salam,"1,1,1,1,1,1,1,12,12,12,12,12,2,2,1,2,1"
1081,0,ನಿಮ್ಮ ಜೀವನ ಇನ್ನೂ ಚೆನ್ನಾಗಿ ಇರಲಿ,ನಿಮ್ಮ ಜೀವನ ಇನ್ನೂ ಚೆನ್ನಾಗಿ ಇರಲಿ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1082,0,ಯೂಟ್ಯೂಬ್ನಲ್ಲಿ ದಿನನಿತ್ಯ ತುಂಬಾ ವಿಡಿಯೋಗಳು  ನೋಡಿದ್ದೆ  ಆದರೆ ನನಗೆ ತುಂಬಾ ಇಷ್ಟವಾದ ವಿಡಿಯೋ ಇದು. ತುಂಬಾ ಅದ್ಭುತವಾದ ಮಾತುಗಳು ಸರ್ ಆ ದೇವರು ನಿಮಗೆ ಇನ್ನೂ ಆಯಸ್ಸು ಆರೋಗ್ಯ ಹೆಚ್ಚು ಕೊಡಲಿ ಎಂದು ಪ್ರಾರ್ಥಿಸುತ್ತೇವೆ. ನಿಮ್ಮ ನಿಷ್ಕಲ್ಮಶವಾದ ಮನಸ್ಸು ನು ಯಾವತ್ತಿಗೂ ಆ ದೇವರು ಕೈ ಬಿಡುವುದಿಲ್ಲ ನಿಮಗೂ ನಿಮ್ಮ ಕುಟುಂಬದವರಿಗೂ ದಸರಾ ಹಾಗೂ ದೀಪಾವಳಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು.... ಹಾಗೂ ಈ ವಿಡಿಯೋ ಮಾಡಿದ ಮಾಧ್ಯಮದವರಿಗೂ ದನ್ಯವಾದಗಳು,ಯೂಟ್ಯೂಬ್ನಲ್ಲಿ ದಿನನಿತ್ಯ ತುಂಬಾ ವಿಡಿಯೋಗಳು ನೋಡಿದ್ದೆ ಆದರೆ ನನಗೆ ತುಂಬಾ ಇಷ್ಟವಾದ ವಿಡಿಯೋ ಇದು ತುಂಬಾ ಅದ್ಭುತವಾದ ಮಾತುಗಳು ಸರ್ ಆ ದೇವರು ನಿಮಗೆ ಇನ್ನೂ ಆಯಸ್ಸು ಆರೋಗ್ಯ ಹೆಚ್ಚು ಕೊಡಲಿ ಎಂದು ಪ್ರಾರ್ಥಿಸುತ್ತೇವೆ ನಿಮ್ಮ ನಿಷ್ಕಲ್ಮಶವಾದ ಮನಸ್ಸು ನು ಯಾವತ್ತಿಗೂ ಆ ದೇವರು ಕೈ ಬಿಡುವುದಿಲ್ಲ ನಿಮಗೂ ನಿಮ್ಮ ಕುಟುಂಬದವರಿಗೂ ದಸರಾ ಹಾಗೂ ದೀಪಾವಳಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಹಾಗೂ ಈ ವಿಡಿಯೋ ಮಾಡಿದ ಮಾಧ್ಯಮದವರಿಗೂ ದನ್ಯವಾದಗಳು,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2"
1083,0,ನಿಮ್ಮ ಮಾತುಗಳು ಅಕ್ಷರಶಃ ಸತ್ಯ... ನಿಮ್ಮ ಈ ಸಾಮಾನ್ಯ ಜೀವನ ನೋಡಿ ಕುಷಿ ಆಯಿತು.,ನಿಮ್ಮ ಮಾತುಗಳು ಅಕ್ಷರಶಃ ಸತ್ಯ ನಿಮ್ಮ ಈ ಸಾಮಾನ್ಯ ಜೀವನ ನೋಡಿ ಕುಷಿ ಆಯಿತು,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1084,0,ಶಂಕರ ಅಶ್ವತ್  ಕಷ್ಟಪಟ್ಟು ಜೀವನ ನಡೆಸುತ್ತಿರುವ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ವಕ್ತಿ,ಶಂಕರ ಅಶ್ವತ್ ಕಷ್ಟಪಟ್ಟು ಜೀವನ ನಡೆಸುತ್ತಿರುವ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ವಕ್ತಿ,"1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1085,0,Albedi sir  novaaguthe sir Neev albaardu,Albedi sir novaaguthe sir Neev albaardu,"1,1,1,1,1,2,1,2,2,2,16,16,16,16,16,16,16,16,16,4,4,4,2,2,2,4,4,1,1,1,1,1,1,3,3,3,3,3,1"
1086,0,Naavu maduvakelasa Namma athmabhimanakke dakke baradanthe badukuvude hemmepadabekada vishayaviddare Hat's off you congratulations,Naavu maduvakelasa Namma athmabhimanakke dakke baradanthe badukuvude hemmepadabekada vishayaviddare Hats off you congratulations,"12,12,12,3,3,3,1,1,1,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,4,4,2,2,2,4,1,1,1,3,3,3,3,3,3,1,6,6,6,3,3,3,1,1,1,1,1,4,4,4,8,8,8,8,8,8,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,4,2"
1087,0,Edu edu kannada industry... Olle kalavidrige,Edu edu kannada industry Olle kalavidrige,"1,1,4,4,4,4,4,4,2,4,4,1,1,1,2,1,1,1,3,3,3,6,2,1,2,1,1,1,3,3,3,3,1,1,1,1,1,2,1,2,1"
1088,0,Devru nimge olledu maadli,Devru nimge olledu maadli,"1,4,4,2,4,4,4,2,4,1,1,1,1,1,1,7,7,7,7,7,7,7,1,1,2"
1089,0,ಬದುಕಿನ ವೈಚಿತ್ಯ್ರ ಮತ್ತು  ದುರಂತಗಳಲಿ ಗಳಲಿ ಇದೂ ಓಂದು...ಚೆನ್ನಿಗಿರಿ ಶಂಕ್ರಣ್ಣ,ಬದುಕಿನ ವೈಚಿತ್ಯ್ರ ಮತ್ತು ದುರಂತಗಳಲಿ ಗಳಲಿ ಇದೂ ಓಂದು ಚೆನ್ನಿಗಿರಿ ಶಂಕ್ರಣ್ಣ,"1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1"
1090,0,ಸರ್ ನಿಮ್ಮಂತಹ ವ್ಯಕ್ತಿತ್ವದ ಜೀವನಕ್ಕೆ ನನ್ನ ಶರಣು-ಶರಣಾರ್ಥಿಗಳು! ಆ ಸೃಷ್ಟಿಕರ್ತನ ಅನುಗ್ರಹ ಸದಾ ನಿಮಗಿರಲಿ ಎಂದು ಹಾರೈಸುವೆ,ಸರ್ ನಿಮ್ಮಂತಹ ವ್ಯಕ್ತಿತ್ವದ ಜೀವನಕ್ಕೆ ನನ್ನ ಶರಣುಶರಣಾರ್ಥಿಗಳು ಆ ಸೃಷ್ಟಿಕರ್ತನ ಅನುಗ್ರಹ ಸದಾ ನಿಮಗಿರಲಿ ಎಂದು ಹಾರೈಸುವೆ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1"
1091,0,ನಿಜವಾದ ಹೀರೋ ನೀವು sir ಸ್ವಾಭಿಮಾನದ ಗುರು ನೀವು,ನಿಜವಾದ ಹೀರೋ ನೀವು sir ಸ್ವಾಭಿಮಾನದ ಗುರು ನೀವು,"1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2"
1092,0,Matte film ge banni sir,Matte film ge banni sir,"1,1,1,1,4,4,4,2,4,4,4,2,1,1,1,1,1,1,1,1,2,2,2"
1093,0,100% nija sir. Appaji tarah yaaru barolla.. ulidre kelavu snetaru bartaare.. Devru saha barolla..,nija sir Appaji tarah yaaru barolla ulidre kelavu snetaru bartaare Devru saha barolla,"1,8,8,8,8,2,2,2,6,3,3,3,12,4,4,1,1,3,3,3,1,1,12,12,12,12,4,4,2,2,2,1,1,1,2,1,1,1,1,1,16,16,16,16,16,16,8,8,4,4,2,1,1,1,8,8,4,4,2,2,2,8,8,8,2,1,1,1,4,4,2,4,4,2,2,2,2,2,2,2,2,1,1,1,1"
1094,0,Tital nodi ...ond matu helbeku anth annistu ...Pade pade prashne Keli ...alohage maditirode nivu ....nachike agbeku ..nimge.,Tital nodi ond matu helbeku anth annistu Pade pade prashne Keli alohage maditirode nivu nachike agbeku nimge,"3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,3,3,1,1,1,3,3,1,1,1,2,2,2,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,2,1,1,1,1,3,3,3,3,6,6,6,1,6,6,6,6,6,3,3,3,3,1,1,1,1,1,3,3"
1095,1,Loo Nim Makha muccha e Video gu Dislike yenro nim Hendti Munde Haga avr character Nodi kaliro life Andre yenu antha thu nanmakla,Loo Nim Makha muccha e Video gu Dislike yenro nim Hendti Munde Haga avr character Nodi kaliro life Andre yenu antha thu nanmakla,"1,1,1,1,1,3,3,3,3,3,1,3,3,3,3,3,3,3,6,6,6,3,3,1,1,1,1,1,2,2,1,1,1,10,10,10,10,10,10,10,10,10,10,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,6,2,2,2,2,1,2,1,1,1,1,1,1,1,14,14,14,14,14,14,2,1,1,1,4,2,1,1,1,1,15,15,15,5,5,5,5,1,1,1,1,4,4,4,1,1,1,3,3,1,3,3,1,3,3,1,1"
1096,0,S super chamayya mestre nimma valletana,S super chamayya mestre nimma valletana,"4,4,2,3,3,3,3,3,3,1,1,1,6,6,6,6,6,1,3,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,4,4"
1097,1,Tuu avr sentiment na touch madi kaan neer haksi adana cover photo madi view tagotira,Tuu avr sentiment na touch madi kaan neer haksi adana cover photo madi view tagotira,"12,12,6,6,6,3,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,3,9,9,9,1,1,1,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,6,3,3,3,1,1,1,1,2,6,3,3,3,1,1,1,2,1,2,1,1,1,2,2,12,12,12,12,12"
1098,0,ನಿವು ಹೇಳಿರೋ ಮಾತು ನನಗೆ ಜೀವನ ಶೈಲಿಯ ಒಂದು ಪಾಠ ಸರ್,ನಿವು ಹೇಳಿರೋ ಮಾತು ನನಗೆ ಜೀವನ ಶೈಲಿಯ ಒಂದು ಪಾಠ ಸರ್,"1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1099,0,ಚಿತ್ರರಂಗದ ಧನಿಕರು ಎಲ್ಲಿದ್ದಿರ. ನಾಲ್ಕು ಜನ ಸೇರಿದರೆ ಸಾಕು,ಚಿತ್ರರಂಗದ ಧನಿಕರು ಎಲ್ಲಿದ್ದಿರ ನಾಲ್ಕು ಜನ ಸೇರಿದರೆ ಸಾಕು,"1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1100,0,ಸಾರ್ ಟೈಟಲ್ ಕ್ಯಾಬ್ ನಲ್ಲಿ ಭಾವುಕರಾದ ಶಂಕರ್ ಅಂತ ಹಾಕಿ.nnView ಜಾಸ್ತಿ ಆಗಲು ಕಸರತ್ತು ಮಾಡದಿರಿ.nnಕಂಟೆಂಟ್ ಇದ್ದರೆ ಜನ ನೋಡ್ತಾರೆ.,ಸಾರ್ ಟೈಟಲ್ ಕ್ಯಾಬ್ ನಲ್ಲಿ ಭಾವುಕರಾದ ಶಂಕರ್ ಅಂತ ಹಾಕಿ nnView ಜಾಸ್ತಿ ಆಗಲು ಕಸರತ್ತು ಮಾಡದಿರಿ nnಕಂಟೆಂಟ್ ಇದ್ದರೆ ಜನ ನೋಡ್ತಾರೆ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1"
1101,0,Your are great man ದೇವರು ಚೇನಗೀ.ಇಟ್ಟಿರಿಲ್ಲಿ wonder full man,Your are great man ದೇವರು ಚೇನಗೀ ಇಟ್ಟಿರಿಲ್ಲಿ wonder full man,"1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,4,4,2,1,1,1,1,1,2,1"
